Pc,HPFTP_w,HPOTP_w,LPFTP_w,LPOTP_w,PBOBP_w,Pc_FPB,Pc_OPB,MFV_m,MOV_m,OPOV_m,FPOV_m,T_Nozzle_Cooling_exit,HGM_Temp,Man_OX_Temp,Man_H2_Temp,Man_MCC_COOL_Pres,HPFTP_p_pump_out,HPOTP_p_pump_out,LPFTP_p_pump_out,LPOTP_p_pump_out,PBOBP_p_pump_out,HPFTP_T_turb_inlet,HPOTP_T_turb_inlet,LPFTP_T_turb_inlet,LPOTP_T_turb_inlet
193.98,44106,27304,29133,4131.8,27304,373.78,348.84,74.026,379.63,12.149,32.383,235.77,676.08,109.61,62.164,219.16,410.602,294.099,34.2691,18.8456,546.958,950.86,608.574,411.006,106.36
194.8,44480,27427,29113,4155.7,27427,377.61,351.19,74.037,381.62,12.368,32.825,236.14,684.73,108.92,63.332,220.53,414.528,298.289,33.846,19.0944,553.383,951.902,625.937,417.704,105.715
194.1,44297,27154,29171,4110.3,27154,374.78,347.74,74.248,379.37,12.053,32.538,235.66,675.06,107.64,62.7,219.02,411.349,293.672,34.1255,18.86,545.55,947.809,606.68,411.798,104.667
192.46,44141,27185,29110,4118.5,27185,371.91,345.24,73.855,375.55,12,32.153,235.18,672.51,109.95,62.503,217.47,409.066,292.417,34.0332,18.8738,542.99,938.507,610.16,412.192,106.686
195.55,44433,27411,29329,4155.5,27411,377.88,351.3,74.551,382.55,12.403,32.87,236.65,681.33,107.8,62.857,220.76,414.959,299.709,34.5864,19.1934,555.835,952.073,628.854,404.832,104.729
193.53,44389,27362,29216,4142.6,27362,373.47,347.97,73.277,380.16,12.215,32.45,237.61,684.81,109.69,63.836,218.59,410.277,295.509,33.9161,18.9317,549.321,956.938,622.916,416.18,106.412
192.19,44087,27124,28947,4110.1,27124,371.66,345.12,73.809,374.97,11.927,32.11,234.64,671.15,109.47,62.243,217.29,409.234,291.967,33.6936,18.8737,542.099,936.612,601.604,418.899,106.278
193.18,44179,27282,29005,4132.3,27282,372.93,346.45,74.083,377.12,12.089,32.214,234.7,672.36,110.34,62.371,217.67,410.012,293.63,33.776,18.8975,545.574,932.242,611.464,418.712,106.999
195.67,44426,27397,29166,4155.9,27397,379.02,351.94,74.749,382.34,12.415,32.924,235.27,680.17,107.34,62.51,221.11,416.644,300.469,34.2878,19.2694,556.767,944.839,627.018,410.9,104.325
194.09,44379,27325,29198,4143.7,27325,375.73,348.94,74.232,379.09,12.227,32.655,235.9,678.82,108.74,62.9,219.35,413.64,297.251,34.2044,19.1242,551.026,948.691,618.91,410.506,105.575
193.2,44213,27267,29062,4130.7,27267,373.76,347.39,73.743,377.97,12.141,32.345,235.72,677.87,109.47,62.699,218.63,411.367,294.458,33.9182,18.9427,546.799,943.057,617.257,416.121,106.241
193.72,44194,27295,29063,4135.1,27295,374.66,348.27,74.077,378.61,12.188,32.395,235.5,676.17,109.37,62.367,219.1,411.594,295.14,34.0052,18.9712,548.033,939.582,617.709,414.62,106.148
194.5,44261,27328,29175,4137.4,27328,375.36,348.89,74.277,380.42,12.238,32.51,236.23,676.77,109.06,62.49,219.4,412.256,295.569,34.2565,18.9367,549.228,942.217,620.187,411.115,105.868
192.97,44206,27308,29043,4140.6,27308,373.19,347.16,73.974,376.62,12.112,32.331,234.76,675.08,110.23,62.484,218,411.539,295.145,33.9163,19.0349,547.542,942.04,610.735,415.904,106.894
193.63,44026,27185,29082,4111.3,27185,372.97,346.56,74.374,377.86,12.019,32.202,234.75,668.85,109.64,61.612,218.21,410.065,291.311,34.2703,18.7012,542.057,935.057,604.708,410.714,106.423
194.33,44367,27390,29235,4154.3,27390,376.38,350.61,74.333,379.41,12.273,32.778,236.11,680.17,109.15,62.794,220.11,413.747,298.202,34.3428,19.1728,552.493,958.243,615.295,407.28,105.918
194.59,44253,27246,29085,4121.2,27246,375.21,348.8,73.907,381.72,12.185,32.513,236.16,679.37,107.86,62.648,219.49,412.938,294.553,34.0304,18.8323,548.034,946.567,616.706,417.141,104.844
194.65,44326,27232,29118,4120,27232,375.4,349.24,73.786,382.25,12.172,32.623,236.78,681.82,107.16,63.006,219.66,413.315,295.269,34.0096,18.8803,549.142,955.172,613.706,417.387,104.228
192.83,44083,27268,29048,4129.4,27268,372.76,346.1,74.269,375.54,12.06,32.169,234.13,669.71,111.22,61.886,217.78,410.107,292.212,34.0762,18.8284,542.733,931.165,610.572,412.103,107.777
194.51,44304,27262,29213,4125.9,27262,375.52,349.26,73.985,381.21,12.199,32.607,236.84,680.28,107.95,62.885,219.86,412.263,295.234,34.2544,18.9005,548.694,953.719,617.094,410.833,104.917
193.23,44100,27152,29062,4116.3,27152,373.75,346.88,74.215,376.93,12.056,32.297,234.14,671.81,108.24,61.937,218.61,411.137,294.255,34.1435,18.9963,545.977,937.095,609.914,411.399,105.189
194,44383,27417,29270,4161.6,27417,375.87,349.22,74.648,377.58,12.269,32.674,235.37,675.92,110.15,62.674,219.24,413.165,298.229,34.4101,19.2282,552.069,946.081,619.35,404.715,106.782
194.17,44263,27277,29008,4131.4,27277,375.12,348.64,74.066,380.03,12.18,32.487,235.49,677.36,108.44,62.538,219.11,412.796,295.637,33.8192,18.9733,549.2,941.192,614.536,419.726,105.334
194.97,44271,27325,29150,4134.8,27325,376.32,350.81,73.691,383.38,12.319,32.656,236.84,685.04,107.51,62.854,220.69,413.847,296.787,34.207,18.9446,551.943,957.302,624.329,414.229,104.515
194.93,44442,27328,29289,4144.7,27328,377.28,350.3,74.63,380.45,12.269,32.876,236.04,678.85,107.76,62.802,220.19,415.194,298.514,34.4882,19.1838,553.036,953.904,617.711,405.436,104.714
193.93,44089,27215,29155,4117.4,27215,373.93,347.56,73.781,380.24,12.174,32.291,236.43,677.4,108.3,62.225,219.21,411.689,293.668,34.3936,18.8176,546.412,942.105,623.06,410.165,105.241
194.83,44460,27448,29143,4166.5,27448,377.59,350.88,74.747,379.7,12.343,32.844,235.32,678.1,109.18,62.707,219.94,415.304,299.976,34.087,19.298,555.33,944.938,619.365,412.526,105.923
194.54,44296,27337,29182,4147,27337,375.83,349.89,74.511,379.78,12.237,32.651,235.54,676.36,108.27,62.412,219.6,413.02,298.311,34.2924,19.1925,553.055,948.822,612.834,409.479,105.155
195.18,44211,27330,29121,4140.8,27330,376.87,350.85,74.65,381.38,12.275,32.688,235.05,676.07,107.97,61.851,220.4,414.77,297.442,34.3966,19.0648,552.161,946.279,614.062,410.055,104.91
194.68,44417,27297,29138,4135.6,27297,376.77,350.12,74.207,380.98,12.236,32.747,235.72,680.51,107.8,63.065,220.11,413.063,296.964,33.9443,19.0442,551.069,951.074,616.134,415.276,104.768
194.3,44276,27241,29129,4121.5,27241,374.78,348.52,74.101,380.35,12.117,32.539,235.93,677.16,108.43,62.664,219.14,412.087,294.054,34.077,18.8343,546.71,950.025,608.494,414.535,105.347
194.19,44287,27397,29045,4156,27397,375.82,349.66,74.34,379.13,12.282,32.566,234.72,677.16,109.45,62.401,219.37,413.588,298.123,33.9581,19.1788,552.748,940.581,618.588,416.058,106.177
193.99,44151,27146,29064,4105.7,27146,373.48,346.57,73.816,380.49,12.085,32.258,236.27,675.47,107.5,62.418,218.42,411.263,293.015,34.0268,18.7771,545.538,936.857,616.088,417.507,104.548
194.37,44403,27298,29178,4138.8,27298,376.27,348.98,74.17,380.15,12.262,32.639,235.78,679.71,107.9,63.051,219.63,413.178,297.499,34.0765,19.1201,551.762,943.506,625.173,412.934,104.847
193.63,44255,27254,29120,4131.2,27254,374.95,347.24,74.454,377.29,12.148,32.436,234.71,672.85,109.27,62.297,218.69,412.527,294.949,34.1572,19.0084,547.018,933.353,618.208,410.788,106.065
193.37,44396,27324,29082,4143.9,27324,375.28,348.38,74.366,376.51,12.131,32.614,235.23,675.75,110.2,62.892,218.79,412.232,295.655,33.7944,19.069,547.643,945.309,608.674,415.029,106.862
194.78,44288,27336,29206,4139.3,27336,375.95,349.82,74.194,381.42,12.271,32.63,235.74,679.53,108.41,62.594,219.93,413.558,296.577,34.3667,18.9868,550.955,950.147,620.354,409.969,105.296
193.54,44187,27183,29254,4112.7,27183,373.05,346.72,74.355,377.45,11.979,32.412,235.6,671.5,109.51,62.299,218.21,410.459,291.759,34.4882,18.7486,542.193,951.064,599.856,404.821,106.305
192.66,44158,27180,29264,4120.7,27180,371.89,345.21,73.99,375.82,12.028,32.175,235.91,672.12,109.29,62.592,217.57,408.241,293.668,34.3781,18.9755,544.99,940.795,613.819,404.918,106.1
193.58,44103,27200,29192,4120.5,27200,373.22,346.59,74.266,377.89,12.089,32.257,235.62,671.49,108.75,62.015,218.33,410.434,293.987,34.4511,18.9281,546.13,937.569,613.892,406.7,105.625
193.2,44213,27251,29138,4125.3,27251,373.31,346.58,73.959,377.42,12.088,32.318,235.12,675.03,110.05,62.605,218.21,410.856,292.905,34.1147,18.8301,544.198,941.477,614.447,412.08,106.758
194.12,44357,27329,29268,4140.4,27329,375.16,349.03,74.076,379.67,12.211,32.626,236.8,679.84,109.04,63.054,219.42,412.099,296.19,34.3126,19.0123,549.688,955.075,617.17,408.201,105.845
194.23,44309,27312,29167,4140.4,27312,375.95,349.17,74.662,378.41,12.186,32.632,235.3,674.18,109.19,62.364,219.46,412.649,296.21,34.2254,19.0595,549.16,943.905,611.721,408.973,105.982
193.98,44265,27275,29281,4128.6,27275,374.04,348.12,73.936,379.78,12.15,32.494,237.35,678.6,108.91,62.863,219.02,411.286,294.563,34.4337,18.8875,547.409,955.032,614.832,407.1,105.757
193.39,44128,27128,29025,4113.7,27128,374.22,347.34,74.534,376.52,12.002,32.401,234.33,669.6,107.98,61.76,218.66,411.631,294.318,34.0663,19.0205,545.707,939.122,599.875,412.121,104.957
193.82,44194,27285,29150,4130.6,27285,373.63,348.25,73.91,379.44,12.126,32.43,236.51,677.44,109.23,62.539,218.77,411.508,294.496,34.2102,18.8918,547.397,952.814,609.033,412.283,106.03
194.31,44431,27356,29244,4149,27356,377.01,349.63,74.773,378.13,12.236,32.814,234.97,676.26,109.48,62.662,219.79,414.675,297.141,34.3706,19.1299,550.118,948.003,616.246,405.561,106.218
193.24,44196,27206,29238,4112.2,27206,371.71,345.47,73.27,379.68,12.086,32.143,237.16,679.18,109.18,63.238,217.79,408.426,291.752,34.1732,18.676,543.609,945.75,622.336,412.645,106.022
194.54,44326,27269,29106,4131.3,27269,376.16,349.32,74.377,380.21,12.191,32.648,235.26,676.96,107.99,62.559,219.64,413.494,296.202,34.0535,19.0146,549.759,945.21,613.296,414.329,104.939
195.33,44333,27428,29036,4158.5,27428,377.93,352.2,74.624,381.71,12.353,32.833,234.83,679.12,108.5,62.243,220.71,415.643,299.332,34.0172,19.1838,555.121,948.345,614.854,416.365,105.342
194.36,44272,27284,29078,4131,27284,375.46,348.77,74.123,380.41,12.204,32.53,236.16,677.82,108.49,62.534,219.36,413.376,295.403,34.0309,18.9362,548.856,942.554,617.693,416.079,105.382
194.98,44450,27393,29054,4150,27393,377.24,350.34,74.263,381.7,12.322,32.76,235.59,681.14,108.58,62.978,219.87,415.341,297.915,33.8149,19.0731,552.971,943.708,622.566,420.218,105.423
194.42,44298,27221,29197,4122,27221,376.29,349.21,74.264,380.13,12.185,32.648,235.99,678.07,107.71,62.611,220.14,412.95,295.185,34.2962,18.942,547.951,948.92,617.169,408.822,104.708
193.69,44171,27122,29179,4102.6,27122,373.74,346.88,73.964,379.02,12.036,32.364,236.28,675.07,107.94,62.483,218.87,410.55,292.159,34.2727,18.7527,543.314,946.273,610.562,409.784,104.949
193.37,44049,27148,29111,4109.3,27148,373.12,346.6,73.747,378.73,12.095,32.178,236.14,675.11,108.13,62.182,218.76,409.937,292.999,34.2299,18.8325,544.918,938.565,618.692,411.406,105.101
194.11,44159,27211,29149,4120.5,27211,374.72,348.03,74.283,379.34,12.141,32.413,234.86,674.1,108.16,62.126,219.26,411.562,294.515,34.3145,18.9195,547.156,940.678,614.854,409.518,105.11
194.37,44200,27255,29094,4117.2,27255,373.89,347.79,73.656,382,12.162,32.337,237.02,679.14,108.7,62.743,218.87,411.147,292.693,34.0003,18.6623,545.659,943.796,618.621,418.458,105.593
195.37,44492,27486,29065,4169.2,27486,378.63,352.78,74.527,381.89,12.398,32.996,235.65,682.75,108.72,62.875,220.84,416.584,300.595,33.8811,19.2653,556.914,954.289,617.165,418.033,105.516
193.8,44255,27389,29240,4151.5,27389,374.12,348.66,73.875,379.29,12.261,32.452,236.41,679.84,109.81,62.836,219.01,411.528,296.878,34.3491,19.0706,551.112,950.766,622.714,408.619,106.501
194.24,44446,27331,29087,4144.5,27331,376.19,349.65,74.243,379.47,12.201,32.756,235.58,679.64,108.55,63.058,219.39,414.236,297.563,33.8379,19.1354,551.533,951.655,611.056,417.432,105.408
193.65,44212,27255,29204,4131.1,27255,374.37,347.74,74.337,377.69,12.134,32.441,235.37,673.87,109.12,62.332,218.89,411.327,295.081,34.3634,19.0072,547.435,943.487,613.749,406.732,105.93
194.35,44350,27340,29211,4142.7,27340,376.09,349.53,74.342,379.58,12.237,32.677,235.51,678.37,109.12,62.741,219.75,413.261,296.425,34.2755,19.03,549.879,949.788,617.621,409.074,105.914
194.72,44181,27229,29164,4114,27229,374.6,348.52,73.699,382.93,12.199,32.408,237.02,680.24,107.65,62.645,219.6,411.6,293.526,34.251,18.7116,547.066,947.605,621.597,413.963,104.674
193.96,44119,27212,29129,4114.4,27212,373.43,347.13,73.813,380.36,12.131,32.239,235.95,675.97,108.6,62.403,218.74,409.997,292.766,34.1729,18.7379,545.227,939.538,618.499,413.633,105.51
195.59,44543,27293,29237,4130,27293,377.61,350.56,73.998,384.31,12.294,32.923,237.28,685.67,106.4,63.586,220.47,415.777,297.432,34.1451,18.975,552.715,958.753,623.05,415.096,103.538
194.45,44411,27359,29259,4145.3,27359,376.04,349.73,74.17,380.31,12.257,32.723,236.78,680.88,108.92,63.128,219.77,413.102,296.968,34.2736,19.047,550.976,955.06,619.194,409.199,105.734
195.53,44304,27250,29164,4116.5,27250,375.91,350.2,73.802,385,12.221,32.676,237.37,683.19,106.65,62.907,220.21,413.784,294.891,34.1978,18.7514,549.555,958.761,615.091,416.363,103.786
194.72,44453,27244,29235,4126.1,27244,376.69,349.8,73.977,381.73,12.224,32.785,237.29,683.09,106.88,63.406,220.28,413.229,296.662,34.1274,19.0095,550.687,957.347,619.439,412.12,103.973
193.24,44285,27279,29219,4133,27279,373.56,346.51,74.089,377.09,12.117,32.389,235.83,675.21,110.05,62.781,218.09,411.548,294.122,34.2688,18.9362,545.866,942.255,617.52,408.73,106.749
193.75,44212,27179,28971,4121.6,27179,375,347.67,74.563,377.47,12.066,32.464,234.24,670.96,107.98,61.953,218.67,412.98,295.314,33.8711,19.0594,547.584,934.453,604.984,416.92,104.945
195.29,44558,27473,29158,4171.5,27473,379.18,352.12,75.155,379.84,12.362,33.081,234.54,677.84,109.1,62.677,220.54,417.188,300.795,34.1284,19.3501,556.173,948.589,615.111,411.107,105.842
193.18,44261,27346,29165,4142.5,27346,372.84,346.59,73.729,377.96,12.181,32.242,235.91,677.34,110.52,63.057,217.88,409.358,294.742,33.9836,18.9459,547.648,938.928,623.434,414.28,107.144
193.32,44117,27093,29253,4106.5,27093,373.63,346.3,74.336,376.89,12.03,32.319,235.15,670.97,107.63,62.07,218.74,410.089,293.638,34.5766,18.9608,544.795,940.79,612.21,401.966,104.664
193.36,44233,27231,29212,4125.6,27231,373.53,346.7,74.191,377.28,12.083,32.369,235.55,673.63,109.39,62.568,218.28,410.541,293.939,34.2853,18.9304,545.632,942.676,612.791,407.982,106.176
192.67,44202,27248,29195,4127.9,27248,372.25,346.02,73.918,375.92,12.034,32.274,235.43,674.11,110.51,62.696,217.7,409.583,292.939,34.1997,18.884,543.822,946.498,609.186,408.894,107.155
196.25,44535,27479,29298,4172.8,27479,380.82,354.17,75.24,382.45,12.484,33.259,235.28,681.14,107.44,62.526,222.15,418.356,302.867,34.6285,19.4395,559.958,958.009,622.681,402.603,104.389
193.88,44456,27495,29106,4172.1,27495,376.02,349.81,74.424,377.73,12.286,32.719,234.97,678.56,111.21,62.984,219.03,414.021,298.24,33.878,19.1979,552.251,947.015,616.011,415.278,107.693
194.69,44413,27361,29147,4151.9,27361,377.65,350.56,74.986,378.7,12.244,32.883,234.23,675.2,108.86,62.315,220.02,415.965,298.381,34.2446,19.2175,552.199,947.121,610.475,409.185,105.665
194.28,44117,27158,29011,4105.5,27158,374.26,347.87,74.005,380.81,12.076,32.364,235.73,675.02,107.73,62.08,219.07,411.993,292.553,34.009,18.7192,544.747,941.815,608.201,417.934,104.758
195.45,44647,27551,29217,4179.5,27551,378.78,352.56,74.679,381.56,12.421,33.1,235.16,683.32,109.61,63.453,220.53,416.09,300.929,34.0169,19.2805,557.2,957.214,619.825,413.75,106.278
192.81,43954,27261,28937,4124.4,27261,371.49,346.18,73.581,377.55,12.072,32,235.21,673.65,110.65,61.873,217.68,409.703,291.931,33.8887,18.7472,543.51,935.125,611.728,419.454,107.284
194.3,44175,27200,29126,4117.5,27200,374.81,348.01,74.334,379.83,12.126,32.432,235.12,673.69,107.95,62.122,219.16,411.895,294.261,34.2528,18.8846,546.923,940.013,612.579,411.391,104.927
194.95,44119,27232,29233,4125.3,27232,375.77,349.31,74.53,381.2,12.232,32.521,236.22,674.51,107.05,61.724,220.08,413.38,296.45,34.752,19.0193,550.682,943.382,619.308,403.545,104.121
193.88,44265,27225,29043,4121.3,27225,374.52,347.73,73.94,379.56,12.119,32.448,235.63,677.25,108.43,62.678,218.8,412.433,294.196,33.8705,18.8795,546.751,942.768,613.23,418.507,105.347
193.51,44267,27207,29183,4124,27207,373.93,346.84,74.081,378.03,12.112,32.377,235.87,675.07,108.31,62.764,218.46,410.478,295.108,34.1338,19.0163,547.679,940.291,616.945,410.939,105.233
193.48,44196,27285,29196,4128.7,27285,373.67,347.5,73.704,378.92,12.168,32.345,236.67,678.83,109.83,62.764,218.91,410.749,293.423,34.2607,18.8147,545.544,947.33,621.394,410.038,106.562
194.94,44422,27328,29227,4137.2,27328,376.7,350.55,73.866,382.65,12.284,32.826,237.5,685.32,107.61,63.247,220.39,415.359,297.136,34.2769,18.9933,551.871,962.47,620.871,412.161,104.592
195.12,44323,27303,29279,4134.4,27303,376.55,350.37,74.216,382.29,12.28,32.73,236.79,680.9,107.43,62.739,220.47,413.632,297.052,34.5145,19.0081,551.742,955.957,620.709,406.715,104.438
193.84,44300,27334,29045,4145.3,27334,375.69,349.3,74.048,378.88,12.245,32.549,235.09,679.16,108.98,62.717,219.55,412.703,297.192,33.8482,19.1258,551.071,943.647,619.66,416.805,105.788
194.36,44519,27284,29215,4140,27284,377.38,349.85,74.49,379.02,12.213,32.901,235.5,679.64,107.74,63.185,220.04,414.741,298.095,34.1159,19.206,551.68,953.559,614.959,410.069,104.707
194.02,44228,27189,29168,4110.2,27189,374.22,347.36,73.85,380.31,12.115,32.375,236.68,677.37,108.39,62.792,219.07,410.255,292.41,34.1187,18.7112,544.276,943.731,617.655,413.036,105.327
195.03,44353,27182,29277,4119.6,27182,377.06,349.44,74.786,380.56,12.169,32.787,235.71,675.07,106.34,62.413,220.2,414.033,296.678,34.5474,19.0685,550.136,948.741,612.813,404.202,103.501
193.52,44058,27296,29194,4132.3,27296,372.27,346.92,73.976,378.52,12.134,32.158,235.73,673.39,110.02,62.151,218.12,408.906,293.827,34.3982,18.8666,546.573,940.955,615.161,408.366,106.726
194.03,44149,27290,29115,4130.7,27290,374.23,347.76,74.238,379.25,12.177,32.32,235.36,673.74,109.53,62.144,218.82,410.966,294.113,34.1971,18.8643,546.85,935.422,618.077,412.148,106.295
194.74,44103,27155,29087,4107.9,27155,375.35,348.75,74.288,381.38,12.14,32.439,235.36,674.37,106.88,61.839,219.85,412.227,294.009,34.2847,18.8265,547.005,940.743,612.695,412.264,103.999
194.26,44379,27299,29143,4141.3,27299,376.53,349.02,74.678,378.41,12.204,32.702,234.86,675.08,108.56,62.504,219.42,414.39,297.259,34.1548,19.1535,550.603,941.488,615.14,410.81,105.424
191.73,44083,27145,29008,4112.6,27145,371.26,344.51,73.701,373.82,11.925,32.087,234.95,671.81,110.5,62.306,217.1,409.741,291.096,33.8817,18.8277,540.316,938.362,605.137,414.922,107.171
195.14,44414,27470,29110,4168.3,27470,377.98,351.98,74.574,381.17,12.399,32.857,235.38,680.53,108.8,62.639,220.58,415.376,300.514,34.0595,19.29,556.748,948.325,621.271,414.286,105.586
195.3,44540,27211,29221,4128.4,27211,378.95,351.08,74.97,380.6,12.192,33.089,235.13,677.64,105.84,62.853,220.87,415.825,298.692,34.223,19.2262,552.712,955.544,607.594,408.45,103.048
193.81,44185,27193,29183,4112.4,27193,373.66,346.73,73.778,379.88,12.121,32.317,236.53,677.2,108.47,62.625,218.7,411.396,292.719,34.2934,18.7528,544.722,942.361,620.862,411.234,105.398
193.41,44338,27240,29103,4130.4,27240,374.26,347.82,74.169,377.36,12.065,32.536,234.93,675.65,108.87,62.883,218.49,411.313,295.382,33.8656,19.0482,547.666,949.34,603.994,415.069,105.715
195.61,44579,27466,29224,4164.4,27466,379.07,352.73,74.637,382.27,12.394,33.1,236,683.38,108.47,63.23,221.1,416.098,300.108,34.1433,19.2129,555.998,959.234,619.08,411.737,105.308
193.11,44020,27238,29009,4127.6,27238,372.94,346.35,74.309,376.39,12.09,32.117,234.25,668.98,109.98,61.607,217.99,409.975,293.604,34.0717,18.9343,545.303,926.456,613.02,413.253,106.694
194.37,44245,27288,29067,4130.4,27288,375.47,348.75,74.272,380.06,12.189,32.516,235.74,676.1,108.9,62.32,219.33,413.249,294.794,34.0562,18.8932,547.8,940.616,615.359,415.433,105.744
194.89,44306,27236,29149,4126.5,27236,377.26,349.64,74.826,380.01,12.194,32.741,234.8,674.25,107.56,62.084,220.15,415.023,296.112,34.3487,19.02,549.198,942.203,613.304,408.826,104.568
194.56,44458,27348,29348,4150.4,27348,377.09,350.09,74.703,379.06,12.268,32.87,235.6,678.16,108.44,62.899,220.11,414.138,298.679,34.5621,19.2359,552.773,954.764,618.47,401.635,105.303
194.15,44399,27230,29048,4127.5,27230,375.74,348.75,74.141,379.67,12.141,32.638,235.19,678.27,107.5,63.023,219.21,412.759,296.449,33.7074,19.0673,549.939,946.266,610.688,419.676,104.514
194.97,44378,27322,29061,4141.5,27322,377.14,350.27,74.672,380.6,12.235,32.765,234.56,676.36,108.04,62.435,219.85,414.874,297.608,33.9694,19.1051,551.974,943.567,611.652,416.275,104.962
194.65,44321,27285,29183,4132.9,27285,375.27,349.36,74.081,381.42,12.202,32.613,236.02,679.42,107.61,62.845,219.46,412.582,296.768,34.1789,19.0226,551.303,952.906,613.729,413.162,104.6
193.44,44114,27131,29098,4107.3,27131,372.67,346.51,73.71,379.11,12.044,32.203,236.01,675.16,107.62,62.51,218.34,408.94,293.378,34.0192,18.86,545.701,942.293,611.145,415.039,104.651
193.11,44130,27138,29248,4107.5,27138,372.51,345.78,73.618,378.24,12.061,32.216,237.14,676.51,108.31,62.656,218.35,409.835,292.567,34.4375,18.8125,543.968,945.553,619.369,406.797,105.263
